,Protein.IDs,theo.peptides,Mol..weight..kDa.,REF_1,REF_3,REF_4,Temp36_1,Temp36_2,Temp33_1,Osmo0.4_1,Osmo0.4_2,Osmo0.4_3,Osmo0.2_1_1,Osmo0.2_1_2,Osmo0.2_2,Osmo0.6_1,Osmo0.6_2,Osmo0.6_3,EtOH20_1,EtOH60_1,EtOH20_2,EtOH20_3,EtOH60_2,EtOH40_1,EtOH40_2,EtOH40_3,EtOH60_3,Temp33_4,Temp33_5,Temp38_1,Temp38_2,Temp38_3,Temp36_5,Osmo0.8_1,Osmo1.3_1,Osmo1.3_2,Osmo1.3_3,Osmo1.4_1,Osmo0.8_2,Osmo0.8_3,Osmo1.0_2,Osmo1.0_1,Osmo1.2_2,Osmo1.2_2.1,Osmo1.2_3
274,P11412,21.9995848310372,57.521,0.000976242751720114,0.000879036653356902,0.000823254990632842,0.000754006661902694,0.000771667271915904,0.000947960069515456,0.000939382117134795,0.000756729248531465,0.000844648042226487,0.000864707159150298,0.00078925573855727,0.000864834463746453,0.000864771538404186,0.000756902066698788,0.0009259871910148,0.000585587263518466,0.00151433600573098,0.000638480556831077,0.000736691364203329,0.00118132193477322,0.000959692218460511,0.000940534338025736,0.000985439852769245,0.00167520007729607,0.000729823373065405,0.000776276951924988,0.00126944712441903,0.00117465372982266,0.00107786796849601,0.000965113567668898,0.000970359238213599,0.000746637663325488,0.00133688948520071,0.00116453904012558,0.00223482592927988,0.000460859715411217,0.000978730529612438,0.00102095816554822,0.00104015303546238,0.00119982813699056,0.000806007370008822,0.00121388035799352
276,P11484,21.0001747538883,66.601,0.00885304122664825,0.00720978386007138,0.00815017905337232,0.00631890736786109,0.00719875040977296,0.00864235652879512,0.00817164141889958,0.00931134139321803,0.00829131009972564,0.00708843839471614,0.00706407971440833,0.00815840874595082,0.00777586113415404,0.00792981078745844,0.00865871648206983,0.00627231464720978,0.00769728014882928,0.00712499563694636,0.00708024328622399,0.00893328512801857,0.00724097877385301,0.00813677885958471,0.00810956754593167,0.00839096486061919,0.00650631010835361,0.00686331094650422,0.00730294203790133,0.0075599772383005,0.0082491632507654,0.00699764127268006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,P11632,2.99993633411855,10.802,7.45244735563647e-05,8.95670137928528e-05,0.000155495267516138,6.1925704756528e-05,6.96995674092397e-05,8.55698173434071e-05,7.78055503770535e-05,6.16206479250714e-05,0.000141369104377951,0.000142652246195186,3.22874081778724e-05,0.0001008403212676,7.16294290969863e-05,4.62561794029193e-05,6.74152435523973e-05,0.000124868529255842,0.00010492426417094,0.000146931857555055,0.000132660033607173,7.89254188669951e-05,0.000128433205514958,4.54499535953837e-05,0.000121594078319238,5.06882714102974e-05,1.13822815301563e-05,7.86187187511497e-05,3.87688899806725e-05,2.40341032962658e-06,1.69150537727547e-05,5.4171013100526e-05,0,0,6.55907594218356e-05,0,0,0.000123760656021235,0,0.000182074425274985,0,0,8.20636832404848e-05,0.000108909530053841
279,P11633,2.00007858854965,11.476,1.11424252574304e-05,3.70798533827973e-05,8.98540011271116e-05,1.77217324934037e-05,8.13260913715114e-06,4.70222934473754e-05,7.75421918046577e-06,0,0.000166036420007403,5.23441610914268e-05,4.37740892199178e-06,6.40330355804222e-05,8.73946806686271e-06,1.02231571718392e-05,4.69607593907355e-05,7.76503898990149e-06,4.4533609102868e-05,0,0.000122803588953423,2.04823015068697e-05,2.33804531412428e-05,4.59047336348558e-05,0.000145689965260213,0.000150450349029117,1.81437092776058e-05,7.92980859650921e-05,2.74428431733546e-05,2.58695417563144e-05,5.83569203756081e-05,7.21346388040324e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,P11655,21.0000233814211,51.607,5.24399976531017e-06,3.38992669155299e-06,1.21026982390695e-06,5.65222713774078e-06,4.27737556401317e-06,1.12716386485052e-06,7.20290673326729e-06,4.82238092245221e-06,1.91245912521336e-06,6.83353202820679e-06,6.03864682533132e-06,3.71427563378022e-06,9.22474153443812e-06,0,4.58690513779966e-06,3.97539690677853e-06,4.23131074751556e-06,3.76012970044916e-06,3.89992357180959e-06,1.08093094689732e-05,1.10657760042496e-05,7.5793325841737e-06,1.96653403522602e-06,0,3.8733977363862e-06,1.23707783397003e-06,1.2772907499282e-05,8.48517990916121e-06,3.32692521982474e-06,1.84148638430606e-06,1.10624697255826e-05,6.39852928231983e-06,0,0,9.31196085116857e-06,1.57104353538713e-06,8.4532184153461e-06,1.33303551384738e-06,4.49648761464671e-06,2.60710179187001e-06,9.45497103733603e-07,1.40008210850737e-06
282,P11745,21.9997741218989,45.815,0.000183069899698342,0.00023132442200642,0.000183167439553419,0.000200544067701537,0.000280102488277643,0.000166868987101496,0.000132627875542761,0.000168252426493105,0.000175692618779261,0.00015951143587131,0.00023928548762196,0.000201970621908934,0.000124022612012553,0.000142395271273893,0.000140790053986941,0.000173435783174157,0.000176879603746918,0.000212280262731813,0.000194170041750864,0.000229350041544908,0.00015779809004419,0.000228582895341298,0.000253311297563273,0.000169150278859194,0.000203954170877672,0.000207982551757077,0.000130600913817158,0.000201961620602452,0.000176997709177193,0.000192829727539317,0.000187344440790711,0.000157170121364278,0.000142687438620603,0.000136005356882244,0.000265389672954447,0.000218462218910785,0.00018238669482983,0.000139131763647441,0.000190583459680402,0.000173854707257681,0.000173338897202334,0.000139294367522084
283,P11747,3.00004854447483,19.132,0,6.95192803946219e-06,1.30969603350218e-05,0,0,3.51223295601483e-06,0,0,0,0,1.59191527447351e-05,1.7180409357858e-05,8.76617506754937e-06,0,0,2.84555787076329e-05,5.34403344086526e-06,0,0,9.74028758307648e-06,0,1.40102909079892e-05,0,0,0,1.65918313056507e-05,0,2.44365490456382e-05,0,8.25012707467637e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,P11792,23.999572200139,91.81,1.93734848061363e-05,1.36770235507022e-05,0,1.55318476312013e-05,1.67458753851318e-05,0,0,1.8076907779323e-05,5.77901442151455e-06,0,6.24367843041009e-06,1.21861308671706e-05,1.28342048884478e-05,0,1.56283196953385e-05,7.87037280376424e-06,1.02265508516259e-05,3.19519676738539e-05,2.3755159226025e-05,6.16107327174193e-06,8.14482446921435e-06,8.63627154736659e-06,2.07757206161781e-05,6.35950285056931e-06,5.90502529293734e-06,4.78470353670543e-06,2.24989483621465e-05,2.18356922191323e-05,2.38005566706427e-05,9.36653481843307e-06,5.46032013922976e-05,2.5206020812868e-05,3.74564892282735e-05,8.02014164211059e-06,3.09579904910196e-05,2.25484034851788e-05,2.89283614475361e-05,1.80076666127512e-05,3.18073935971701e-05,7.08936853480845e-05,4.67240670534697e-05,4.61089549481536e-05
285,P11914,18.0001059265929,53.337,0.000102964716871419,7.47560851530201e-05,0.000146245961824871,0.000163554471893431,0.00060626558949374,8.11314073690488e-05,0.000422229042308794,0.000106073779767524,0.000128129536647386,9.24098121318539e-05,8.84403690597757e-05,0.000123061170433079,0.000287227618373264,0.000224411126374018,0.000150856525857292,0.000510766226932868,0.000246317714339993,0.000122956021222869,0.000145649320028727,0.000455470039302391,0.000276908389789357,0.000262592104725277,0.000164506628315471,0.000314543899372597,0.000785593180672731,0.000791084524450414,0.000187612460066503,0.000197553780130624,0.000169247477846747,0.000144938362031213,4.93890135653439e-05,4.93412934439854e-05,8.66981919399168e-05,4.0971854002906e-05,2.84375893530606e-05,5.29359509913033e-05,9.2459644367397e-05,9.45429904752654e-05,8.29929631926469e-05,0.000115310866546999,5.46122333926619e-05,4.26987422570319e-05
286,P11938,22.0003067484663,92.412,4.02372985101733e-05,5.73200747103513e-05,7.96698135796677e-05,5.12073748430005e-05,2.0461907815112e-05,4.40652364291605e-05,6.15390756089343e-05,2.4915926612985e-05,2.14544847889203e-05,4.13821376031111e-05,4.70054370338191e-05,6.93651901957959e-05,2.10445648576888e-05,3.87824372447151e-05,4.42861484691749e-05,5.53341235574736e-05,0.000122108709711388,2.04321356938044e-05,6.58974195992313e-05,4.07486110717905e-05,8.21754235679122e-05,5.15299429595779e-05,4.51740710755478e-05,6.35549186046941e-05,5.27375163830643e-05,3.29808410005273e-05,5.32779280596517e-05,3.31934196570996e-05,6.94496408936517e-05,4.99440704202165e-05,6.52652576123841e-05,3.26933885776994e-05,9.60655036722677e-05,4.81479854122111e-05,4.21992754546884e-05,8.21378150816614e-05,4.50767747062326e-05,8.81771481655832e-05,5.43444206718e-05,5.58012894396253e-05,0.000119338336866958,6.70385809165002e-05
287,P11986,17.9998966488386,59.641,0.000680188298246389,0.000753819686053719,0.000659330304930864,0.000683184058035699,0.000627668874107726,0.000612949949814789,0.000348668165004449,0.000512401717498059,0.000818754029264622,0.000431844054750259,0.000799509022715486,0.00039143550428435,0.00024271147903836,0.000265195592362788,0.000245017528881656,0.00445453517882211,0.000145594547935129,0.00533731151950144,0.00497582475009951,0.000206526932573654,0.00267069908553646,0.00100465737125233,0.00272817448588423,0.000177268270203865,0.000943284471441601,0.000588861521296158,2.26556084881942e-05,0.000337518840276061,3.56286055831649e-05,0.000447024861374518,0.000397923617317533,0.000650756877230908,0.000482080355517081,0.000832657537536751,0.000166764593409566,0.000442395235984699,0.000404314398730801,0.00062295230200704,0.000463052098515396,0.00113749094309915,0.0012126487379935,0.000909219468044086
288,P12385,29.0007647208769,49.005,0.000286203196629727,0.000316805769206155,0.000231459430831382,0.000357391009844778,0.000291786397119105,0.000272836576699748,0.000337897303228927,0.000308380259392077,0.000330913349459452,0.000312654549811195,0.000339224988168065,0.00030372139160147,0.000339232610776093,0.000350893074776879,0.000311876705753425,0.000345694941866165,0.000282224698495585,0.00031703811918704,0.00026834139795688,0.000338512446450435,0.000262011514724659,0.000254018085557574,0.000250952538575603,0.000302056799090098,0.000347915433387092,0.000316335736947792,0.000243473909840975,0.000263250629317416,0.000249413785251888,0.00025003099109677,0.000382231675755604,0.000280066019912812,0.000298098976071615,0.000224205535964279,0.000344506839048925,0.000136247304896527,0.000357190458568764,0.000226837561694034,0.000299849851168102,0.000254353625539115,0.000191207643737143,0.000219555592080611
289,P12611,17.9997630612487,55.345,4.32536869190002e-05,1.78757316396645e-05,3.15602216190622e-05,3.40292916617368e-05,2.65805414496072e-05,4.83545158810134e-05,2.44178521998441e-05,6.80760938106689e-06,3.48698450991314e-05,1.73047083878614e-05,1.51580700913343e-05,1.58003846737479e-05,2.12681009752628e-05,2.47602454759995e-05,1.05877094612822e-05,5.04560952219873e-05,3.10605410990879e-05,3.91262596702473e-05,1.71927529065584e-05,5.27998127227633e-05,4.30671558116532e-05,3.77103515659611e-05,2.55077777453568e-05,6.14375998365213e-05,4.54126038511587e-05,4.15821646589443e-05,1.47663789491593e-05,1.58870119271101e-05,1.14198303665714e-05,1.50536868437908e-05,2.29886386239017e-05,1.75606080723732e-05,9.21988403507481e-06,1.80845887938701e-05,1.3868886815538e-05,5.72396034799867e-06,1.88613471627388e-05,5.19455321281093e-06,1.2243499886949e-05,2.36169158236008e-05,0,7.11138276000728e-06
294,P12687,24.0003819761811,43.226,4.50843832793339e-05,5.69484759418335e-05,5.24748403355417e-05,1.77011254691204e-05,5.05444291378897e-05,2.67681456235815e-05,2.96292320555893e-05,3.61300075911072e-05,3.61252396891454e-05,4.05771366932722e-05,4.79210981815159e-05,4.92124559653842e-05,3.0711220988907e-05,4.65159699426153e-05,2.642594063037e-05,3.94972972693103e-05,8.0192656987622e-05,6.19069769799286e-05,4.54585313369195e-05,0.000101095110944148,9.96111724379843e-05,0.000140640197650727,9.60145391766781e-05,0.00012051127776317,2.85786701396479e-05,3.51323938996407e-05,3.24354979176937e-05,5.99412490488042e-05,3.28589035155726e-05,3.82136170139865e-05,1.40074801511784e-05,1.70930790921305e-05,1.80824816055603e-05,3.86218679877345e-06,8.01085160781668e-06,6.17294555209191e-06,6.02935719451331e-05,3.10306460656381e-05,1.25621446071284e-05,1.84231288857671e-05,4.96446411385472e-05,1.42879155941124e-05
297,P12709,20.9542850551732,61.298,0.00283855170943941,0.00348086131559533,0.00362207526982888,0.00457021523270295,0.00377474628932271,0.00476480298074321,0.00364849433075102,0.00334281370194529,0.00363372645524382,0.00350933847898734,0.00407291665820477,0.00355240915467594,0.00436059949202049,0.00508741182047796,0.00376432905761919,0.0029866676062133,0.00425212908100067,0.0024944334267745,0.0031860531497302,0.00377878807583231,0.00261185094495622,0.00323099039057315,0.00272666771119274,0.00399517777951274,0.00395688858042356,0.00411013287062737,0.00587901196459102,0.00506249483558258,0.00526603188003605,0.00450328184158956,0.00411737343306629,0.00476237399601438,0.00467093481167535,0.00562350986115132,0.00508520043425685,0.00373313443203197,0.00520217620844057,0.00398540513105901,0.00479174976496073,0.00505004533748017,0.00470411101044464,0.00425361090399857
299,P12754,21.0001197270224,70.851,0.000104364915487495,7.0808265835544e-05,5.3368385761429e-05,5.58349252401838e-05,8.73469777325189e-05,3.28487024909712e-05,7.9280122148278e-05,9.8522740260314e-05,8.91994075325005e-05,5.40017456542417e-05,2.42626576110544e-05,5.9223350889103e-05,7.48019514199724e-05,5.82897558061859e-05,8.72849059199223e-05,5.69209236817082e-05,0.000120960957966641,8.42931548759797e-05,6.29745575767231e-05,0.000127663090778619,0.000120499783263477,0.000120663589957246,9.1614418058755e-05,0.000169755063487868,9.82631242818435e-05,7.45408054407118e-05,0.000105526935003338,0.000188398367620785,0.000118436691972087,9.36092052843517e-05,7.00879387363748e-05,8.80925145786238e-05,9.37307854064565e-05,5.63259431695007e-05,0.000108545199580103,0.000148669207693666,7.86455642566192e-05,0.000158399185782331,7.36840351290526e-05,8.10672714534204e-05,0.000202712628597267,0.00014819268571371
301,P12887,19.0006537779023,40.471,3.00394288646854e-06,0,4.52360082307311e-06,6.16407129637451e-07,1.85073930625279e-06,2.75731595346637e-06,0,0,0,0,2.49733569080184e-06,1.28890968374922e-06,0,2.95519726351772e-06,1.90109532846964e-06,1.61049151273977e-06,5.31415464584829e-06,1.57792905197912e-06,0,5.14674093398786e-06,7.67454341759329e-06,6.46684000562736e-07,0,5.8880882392778e-06,4.13258229531496e-06,1.31543220853076e-06,1.00530328619273e-05,3.68267957650746e-06,6.71091915759192e-06,3.62696429447961e-06,2.66126653164722e-06,4.41448603677538e-06,1.9264519374826e-05,0,0,0,5.02822290087245e-06,2.09614367243338e-06,5.04972493981501e-06,5.7244949677792e-06,0,0
303,P12945,42.0002361553902,98.904,8.17163590644336e-05,0.00010911079577017,0.000105953393268295,0.000109929904821955,7.99509730339711e-05,9.77217222498087e-05,0.000110381354374824,6.92195823474923e-05,9.05509591974723e-05,0.000110179353867898,9.08105163335775e-05,9.08409220105491e-05,0.000112666175819311,0.000101662188625538,9.92462927575411e-05,7.66487778415589e-05,0.000254301504076937,5.73918993239874e-05,8.7511421718544e-05,0.000210961872581478,0.000148532457157853,0.000132178907928481,9.15595308800636e-05,0.00024902863228073,8.15806276007507e-05,0.000126750603179974,0.000137779597778139,0.00016088463639345,0.000147264663245886,0.000105175738983114,4.59757587436579e-05,1.9599646918346e-05,9.89321837371711e-05,2.31800148150936e-05,7.64243779715598e-05,6.54206975436022e-05,8.08451182400686e-05,4.6879176801448e-05,2.94446198797661e-05,9.47365105019893e-05,9.08081047400549e-05,7.08990930217121e-05
306,P13188,41.9992251065478,93.132,0.00037086933634551,0.000323749825591818,0.000358048453381736,0.000421634822959361,0.000449431436395203,0.00040249314172621,0.000395553711138991,0.000383564907056096,0.000283626440725024,0.000376701136619251,0.000309727259649008,0.000351366012957588,0.000414848842668222,0.000417642545911453,0.000332066718776769,0.00029439732005561,0.000347547164407379,0.000317742668494296,0.000328702914763154,0.000497393632014196,0.000374381785453912,0.000382128678433659,0.00027292020539895,0.000358373158100484,0.000333803259806528,0.000418417968712065,0.000516254720701351,0.000581032708832459,0.000592001213821216,0.000376655152540225,0.000381233010661967,0.000271076066795832,0.000323970128590329,0.000277766728552449,0.000426488050938526,0.000187855489862103,0.000311459259779611,0.000194696947617804,0.000384908434796691,0.000273402806528029,0.000157621599342917,0.000148720588952418
308,P13298,14.0001233844351,24.664,0.000208825790844282,0.000202853604517847,0.000181802437666086,0.000182757199384707,0.000212485584677181,0.000122760040762046,0.000189335531521728,0.000205963552818865,0.000213708642307353,0.000213555180837906,0.000257942743912951,0.000179633597241201,0.000170127212897278,0.000133173203534701,0.000179203191609872,0.000203419966605955,0.000134395586511588,0.000215124020484637,0.00021091161454168,0.00019706244348339,0.000263533033043896,0.000194298709283365,0.000233612797236395,0.000206414635371298,0.000184634103376297,0.000201642337791293,0.000194032958492392,0.000141883402873526,0.000146418034996413,0.000162699553299176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,P13382,51.9997176869148,166.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83699298450028e-06,0,0,0,0,0,0,0,0,0,0,6.6075822567134e-06,0,0,0,0,0,0,0,5.51322234189995e-06,0,0,0
310,P13393,13.9998175681839,27.003,7.13072304802411e-06,1.48631890549164e-05,1.75951559767908e-05,1.23212375440121e-05,8.37770959217653e-06,1.21669652648484e-05,1.09557455683288e-05,6.79882934732393e-06,1.07815431991831e-05,5.93289050466762e-06,9.25599822262383e-06,1.38859788217648e-05,9.32350127130746e-06,1.2864838468512e-05,2.56319269887959e-05,1.13896370251046e-05,1.38092825367039e-05,1.56835313619463e-05,2.7506397340303e-05,9.38296113452392e-06,1.61709896648552e-05,2.60007689285883e-05,3.84682340067024e-05,4.10205206748544e-05,1.8615072837182e-05,1.39736291031383e-05,1.59709436604887e-05,1.47348769805818e-05,2.43905279885489e-05,2.29463810975754e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,P13433,63.0006469446568,153.05,0,4.89191842075846e-06,0,1.31542729816081e-06,0,0,0,0,0,0,0,1.45313809799807e-06,0,0,0,0,6.27787628914035e-06,0,0,0,2.00069607923174e-06,2.28912642149902e-06,0,6.71360119207119e-06,0,0,0,1.38994722111439e-05,1.80617876383497e-05,0,3.34453227865905e-06,0,0,0,2.51343103478617e-06,3.61848505178769e-06,0,0,2.59161657157462e-06,2.6484596531166e-07,2.23439255407295e-06,4.53231094887308e-06
313,P13586,33.0010305364213,104.57,4.19195280367533e-05,2.83070780204558e-05,2.99981305289303e-05,2.63582776891967e-05,2.30910428571996e-05,9.97240212917694e-06,6.84506558563106e-05,3.13274831008123e-05,5.32930538702037e-05,5.66019730705439e-05,3.35066158348541e-05,3.32521454911227e-05,4.12962475430778e-05,3.03705924940656e-05,3.99256936291039e-05,4.11919705327899e-05,2.96118072212318e-05,2.52387014726746e-05,4.07248474710457e-05,2.67258771573446e-05,3.07935418568496e-05,4.10217233530036e-05,3.22253329575981e-05,3.65996633765038e-05,3.12476017794865e-05,1.41267406125553e-05,1.75326786745586e-05,2.60753440274147e-05,2.1683682897453e-05,2.87545473620428e-05,0.00062477143902297,6.29651863701188e-05,5.94355833945673e-05,3.70191288864094e-05,5.55140133792772e-05,0.000106353168240683,0.00159563553867195,6.25470335033167e-05,0.000665571096571476,5.25155187429511e-05,0.000239043595225844,0.000168253791591478
316,P13856,13.0002779873714,30.39,2.31082770990437e-05,2.25288457604109e-05,1.35051753914572e-05,1.67713780856282e-05,1.94436657914593e-05,6.48518155834904e-05,2.55253760111296e-05,1.22486756639296e-05,1.24001096970278e-05,1.92289709845654e-05,1.61939379141134e-05,3.16434943402135e-05,2.84454593390801e-05,4.37611978215432e-05,2.32001651239894e-05,2.26801923417315e-05,9.84828952829192e-05,2.58737551100009e-05,2.49548969452393e-05,3.99332412761458e-05,2.91684230704278e-05,1.71604263829948e-05,1.3315299148238e-05,2.4418713965224e-05,4.78006048149152e-05,3.31675047908784e-05,1.69364028416255e-05,3.6876251754763e-05,2.19634247619046e-05,4.90890957070195e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,P14065,18.9998078031905,35.079,0.000519935842215991,0.00045636786759749,0.0004684295456265,0.000438666633796108,0.00059046037533859,0.000483874735735113,0.000519771955266029,0.000551559389716646,0.000365510944516164,0.000454906087909796,0.000561327335648967,0.000394216053003699,0.000476752149142585,0.000476995270346975,0.000367952524529026,0.000382316253996914,0.00037859948222115,0.000176967227436619,0.000107811201110276,0.00028919713253874,7.32119026472667e-05,0.000103520391755811,9.64849697593685e-05,0.000242378159682553,0.000635451835113561,0.000594848583195275,8.97411200513502e-05,0.000263840025892815,8.44163171284092e-05,0.000374083541209468,0.000642070830412657,0.000483189812914505,0.000538379840546045,0.000285589176977844,0.000703950276324302,0.000437473874332631,0.000580518697142555,0.000305785955777632,0.000571822494541075,0.000470833080839288,0.000326687317221556,0.00038512201826055
321,P14126,21.02600584934,43.757,0.00380787554634873,0.00444885781474762,0.00505065150869285,0.00420592045417718,0.00442078911708213,0.00384723692213771,0.00519510885482169,0.00411905759586166,0.00518912741227654,0.00516248148559639,0.00439014125247546,0.00528644261326529,0.00529825334235172,0.00556362726580327,0.00548658299325697,0.00381506526468427,0.00452925192404169,0.0036482828567674,0.00504141641317979,0.00459351563321478,0.00477122666495693,0.00378437087393597,0.00418075469990174,0.00599976636798509,0.00493728341302706,0.00533263870190799,0.0041758334190465,0.00488015459863868,0.00551475430354084,0.00456913840298677,0.00373938350791659,0.00273341209186994,0.00187372885205094,0.00228704872288282,0.00339585868782064,0.00122047954986956,0.004427764476559,0.0011262961436247,0.00313580076863568,0.0022783053070812,0.000988378382926134,0.00110996080572554
324,P14306,9.00022266755734,24.357,0.000365935174056416,0.000339827815569305,0.000439563839070555,0.000523497713588695,0.000538822774855457,0.0005549894936824,0.00038043631196343,0.000392645311116155,0.000415672287671903,0.000369987855289136,0.000414161188728011,0.000342316732856059,0.000299113226860524,0.000218070167439898,0.000209292352117714,0.000330453859724672,0.000160231089233983,0.000351797145242718,0.000228539178291271,0.000112807416500785,0.000148656967625239,0.000105559300484635,8.34170818515583e-05,0.000127733360116142,0.000390032413019778,0.000421700037229775,0.000238177946607417,0.000225064690583885,0.000168334719517658,0.000470081267613861,0.000396678041016689,8.04198650999433e-05,0.0001958678419117,8.03515460066121e-05,0.000434311827166526,0.000240444402010134,0.000282600198967323,0.000135934785037889,0.000180381936388078,0.000177723429810763,8.20251049845531e-05,0.000107187575764758
325,P14540,16.0059937338237,39.62,0.0208297759552009,0.0190260527054678,0.0198581109725141,0.0177938896866568,0.0186574843037135,0.0198519340202744,0.0184632234061747,0.020774353299575,0.017445895948054,0.0192075266762011,0.0168492410721222,0.0195194790348692,0.0207327006576978,0.0193989792398802,0.0188958184543671,0.0147141671984856,0.0107934733751014,0.0117788001238393,0.0100315307292883,0.00945397681693041,0.00786750485590594,0.00818345499309993,0.00931512861029003,0.0104591596819538,0.0209770027718533,0.0185923876005664,0.022686075498236,0.0149769346128279,0.0142674312015237,0.0203992020874683,0.0226594544999164,0.0304078814339191,0.0286482859855191,0.0242970194283913,0.0231020735479454,0.026249164922509,0.01669602644489,0.0276099255607008,0.01946173567166,0.0234918255776036,0.025959221790862,0.0219777486099694
326,P14680,21.9996905102712,91.244,0,1.50364680227952e-06,2.35719470970913e-06,1.55163439478617e-05,6.47487653373618e-06,0,0,0,0,0,0,0,0,0,0,2.24676103073837e-06,0,4.23786344744053e-06,0,0,0,0,0,0,0,0,0,0,0,1.60870040515581e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,P14736,34.9986712729205,87.173,1.84131534152417e-05,1.20634201336371e-06,2.14731537373016e-06,1.52771504354719e-06,1.26224875555946e-06,1.46399512878938e-06,1.64338381493388e-06,2.46840029295741e-06,1.87772026716794e-06,1.36964064572645e-06,2.01507281075347e-06,1.47401119035149e-06,1.22258714044377e-06,2.49670774475216e-06,0,1.10532742565877e-06,9.78110968347357e-07,1.51889409953652e-06,1.92767157673024e-06,3.33421439408982e-06,2.08037633544417e-05,0,0,0,1.91645389365552e-06,3.52628489200911e-06,6.4934486702849e-06,4.41924047258018e-06,8.37328859873678e-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,P14743,24.0000955132644,52.837,5.01051493452193e-05,4.76497625098242e-05,3.78014409346331e-05,5.57045637039857e-05,5.25839935065255e-05,3.55640918860859e-05,5.55942029384411e-05,5.36647073831895e-05,3.09556634513907e-05,6.31269830538717e-05,3.3501575008044e-05,3.0672365381351e-05,5.19068565986681e-05,7.49112850760866e-05,5.54559229572683e-05,7.87432074100483e-05,0.000147024391835438,4.60749692361428e-05,3.82887719735628e-05,9.32320790257793e-05,8.84500957299313e-05,8.55573507352787e-05,6.98262774951981e-05,9.29814382401304e-05,5.57221547703284e-05,4.65747741777343e-05,6.69015248222125e-05,9.37264686011781e-05,7.38358909015471e-05,4.87522341986387e-05,8.47929485098927e-05,5.98278645400377e-05,8.34804450217512e-05,0.000127247340630802,7.96678789452067e-05,6.91081079928597e-05,4.87007051307614e-05,8.95120414328148e-05,9.27708934226255e-05,7.83958722308431e-05,0.000110601563763411,9.75935861928103e-05
334,P14832,6.99886343243405,17.39,0.00403557136634208,0.00468655317094294,0.00521019150165906,0.00507258134589971,0.00443829305263412,0.00512991094491361,0.00396252333880238,0.00434686713443167,0.00439444164214792,0.00341072228706725,0.00434533808208422,0.00482869249483116,0.00357237350091622,0.00326904713129938,0.00322836090267986,0.00412079415136613,0.003042461575458,0.00363220553406297,0.00394721043149812,0.00316644481341958,0.00297123100286285,0.00286848794422549,0.00283835234319539,0.00295161109956931,0.00469059282696626,0.0044654874051877,0.00302449824868281,0.00320098687838124,0.00352970629085791,0.00432318534180386,0.0037939007133343,0.00388582146423741,0.00340074451447095,0.00495621256361397,0.00307126311241366,0.00482406145499203,0.00255526531161258,0.00390111755368552,0.00313698078368464,0.00316251301603685,0.00372103073233005,0.0035719220712025
335,P14843,18.9998330581885,41.069,0.000464335794133282,0.000378657322802432,0.000303982959776439,0.00020180492115139,0.000245996237910241,0.000307797381750546,0.000245174976069579,0.000348607945073502,0.000368158303054639,0.000288211876514983,0.000389917249003529,0.000420946085740531,0.000230048889184238,0.000228282287586847,0.000258162200692253,0.000175432334753248,0.00027245284316693,0.0002512963567202,0.000343226409741143,0.000426690554030622,0.000455541983132055,0.000345003847590464,0.000306473871805244,0.000405655160939168,0.000291569525792255,0.000250082673322281,0.000122601197264819,0.000172138009546934,0.000147338466892757,0.000249978065660611,0.000115519508887291,0.00011906541517556,7.28607648266168e-05,9.189250237932e-05,0.000495320909509138,4.08912821326045e-05,0.000213733160018084,0.000111839203044271,9.87148283973063e-05,4.73770865458434e-05,8.25994682133739e-05,4.4925964483025e-05
336,P14904,20.9998365211705,57.092,0.000514509941368476,0.000426402775579466,0.000364044380001776,0.000401536074689141,0.000413868827985643,0.000489220706424919,0.00030274148860754,0.00027395780197178,0.00040811538665068,0.000334438593036953,0.000247773626419233,0.000400976995760675,0.000275640169547784,0.000260239110931097,0.000323030534523352,0.00047063440380731,0.000562242198619725,0.000448621134431202,0.000552856660529659,0.000534816791681047,0.000496344436393004,0.000317695587855247,0.000407257528109025,0.000864750417360646,0.00038482921081496,0.000408132423091198,0.000556694471614767,0.000423385459422257,0.000409372528002184,0.000334349983994867,0.000245950122788754,0.000239970591160864,0.000229496304831309,0.000284776591058297,0.000876627031810237,0.000217147370247925,0.000237683867631111,0.0001595530960213,0.000197441730544451,0.000238942589672532,0.0001893843655222,0.000254510667672835
